Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Colour Family,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
2108-aquaholic-htf,2108 Aquaholic -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,2108 Aquaholic -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-108.webp?v=1777734260,1,,FALSE,,,,kg,,,active
108-funky-fusion-htf,108 Funky Fusion -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Pink, Gel Polish",TRUE,Title,Default Title,Pink,,,,,,,108 Funky Fusion -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-108.webp?v=1777734260,1,,FALSE,,,,kg,,,active
brush-on-builder-gel-pink-15ml-htf,Brush on Builder Gel Pink 15ml -HTF,"<p>Brush On Builder è un BIAB autolivellante in flacone, ideale per rinforzare, modellare e perfezionare l’unghia naturale. Adatto anche per piccoli allungamenti fino a 3 mm.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Brush on Builder Gel Pink 15ml -HTF,15000,shopify,0,deny,manual,11.94,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-BOBPNK.webp?v=1777734259,1,,FALSE,,,,kg,,,active
professional-premium-cuticle-nipper-oval-round-fine-cut-7mm-2120-new,"Professional Premium Cuticle Nipper, Oval Round Fine Cut – 7mm 2120 New",,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,"Professional Premium Cuticle Nipper, Oval Round Fine Cut – 7mm 2120 New",0,shopify,0,deny,manual,13.12,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-120.webp?v=1777734254,1,,FALSE,,,,kg,,,active
120-wisteria-lane-htf,120 Wisteria Lane -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Purple, Gel Polish",TRUE,Title,Default Title,Purple,,,,,,,120 Wisteria Lane -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-120.webp?v=1777734254,1,,FALSE,,,,kg,,,active
2104-tiny-dancer-htf,2104 Tiny Dancer -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,2104 Tiny Dancer -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-104.webp?v=1777734247,1,,FALSE,,,,kg,,,active
104-flamingo-htf,104 Flamingo -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Pink, Gel Polish",TRUE,Title,Default Title,Pink,,,,,,,104 Flamingo -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-104.webp?v=1777734247,1,,FALSE,,,,kg,,,active
2113g-jessica-rabbit-dress-htf,2113G Jessica Rabbit Dress -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,2113G Jessica Rabbit Dress -HTF,11000,shopify,0,deny,manual,7.36,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2113G.webp?v=1777734243,1,,FALSE,,,,kg,,,active
2142-master-key-htf,2142 Master key -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Grey, Gel Polish",TRUE,Title,Default Title,Grey,,,,,,,2142 Master key -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2142.webp?v=1777734240,1,,FALSE,,,,kg,,,active
2431-lazulite-htf,2431 Lazulite -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,2431 Lazulite -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2431.webp?v=1777734236,1,,FALSE,,,,kg,,,active
1943-dancing-shoes-htf,1943 Dancing Shoes -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Red, Gel Polish",TRUE,Title,Default Title,Red,,,,,,,1943 Dancing Shoes -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-1943.webp?v=1777734234,1,,FALSE,,,,kg,,,active
22-havanna-banana-htf,22 Havanna Banana -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Yellow, Gel Polish",TRUE,Title,Default Title,Yellow,,,,,,,22 Havanna Banana -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-22.webp?v=1777734229,1,,FALSE,,,,kg,,,active
2307-japanese-spring-htf,2307 Japanese Spring -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,2307 Japanese Spring -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2307.webp?v=1777734229,1,,FALSE,,,,kg,,,active
2319-iris-intensity-htf,2319 Iris Intensity -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Purple, Gel Polish",TRUE,Title,Default Title,Purple,,,,,,,2319 Iris Intensity -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2319.webp?v=1777734223,1,,FALSE,,,,kg,,,active
201-glitt-a-rachi-htf,201 Glitt-A-Rachi -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,201 Glitt-A-Rachi -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-201.webp?v=1777734219,1,,FALSE,,,,kg,,,active
84-laguna-htf,84 Laguna -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Green, Gel Polish",TRUE,Title,Default Title,Green,,,,,,,84 Laguna -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-84.webp?v=1777734217,1,,FALSE,,,,kg,,,active
giup-2f,GIUP 2F,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,GIUP 2F,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2F.webp?v=1777734213,1,,FALSE,,,,kg,,,active
02f-oh-marie-oh-marie-htf,02F Oh Marie Oh Marie -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,02F Oh Marie Oh Marie -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2F.webp?v=1777734213,1,,FALSE,,,,kg,,,active
131-bubblegum-htf,131 Bubblegum -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,131 Bubblegum -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP131.webp?v=1777734209,1,,FALSE,,,,kg,,,active
146-cocoa-bean-htf,146 Cocoa Bean -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Brown, Gel Polish",TRUE,Title,Default Title,Brown,,,,,,,146 Cocoa Bean -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-146.webp?v=1777734207,1,,FALSE,,,,kg,,,active
non-wipe-top-coat-milky-15ml-htf,Non Wipe Top Coat Milky 15ml -HTF,"<p>Top Coat Non Wipe effetto Milky: brillante, resistente e senza strato di dispersione. Non ingiallisce, dona un finish lattiginoso elegante e protegge il colore a lungo.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Non Wipe Top Coat Milky 15ml -HTF,15000,shopify,0,deny,manual,11.54,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-15.webp?v=1777734201,1,,FALSE,,,,kg,,,active
15-total-eclipse-htf,15 Total Eclipse -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Black, Gel Polish",TRUE,Title,Default Title,Black,,,,,,,15 Total Eclipse -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-15.webp?v=1777734201,1,,FALSE,,,,kg,,,active
shimmer-collection-sh1-htf,Shimmer Collection #SH1 -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,Shimmer Collection #SH1 -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/SH01.webp?v=1777734198,1,,FALSE,,,,kg,,,active
n020-beige-bliss-htf,N020 Beige Bliss -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,N020 Beige Bliss -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-N020.webp?v=1777734195,1,,FALSE,,,,kg,,,active
corner-nippers-flame-shaped-l-10cm-1115-new,Corner Nippers Flame Shaped L 10cm 1115 New,,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Corner Nippers Flame Shaped L 10cm 1115 New,0,shopify,0,deny,manual,16.06,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-115.webp?v=1777734191,1,,FALSE,,,,kg,,,active
115-tickled-pink-htf,115 Tickled Pink -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Pink, Gel Polish",TRUE,Title,Default Title,Pink,,,,,,,115 Tickled Pink -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-115.webp?v=1777734191,1,,FALSE,,,,kg,,,active
55-passion-8-htf,55 Passion-8 -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Red, Gel Polish",TRUE,Title,Default Title,Red,,,,,,,55 Passion-8 -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-55.webp?v=1777734187,1,,FALSE,,,,kg,,,active
255-celebration-htf,255 Celebration -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,255 Celebration -HTF,11000,shopify,0,deny,manual,9.67,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-55.webp?v=1777734187,1,,FALSE,,,,kg,,,active
giup-8f,GIUP 8F,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,GIUP 8F,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-8F.webp?v=1777734181,1,,FALSE,,,,kg,,,active
08f-soft-devotion-htf,08F Soft Devotion -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,08F Soft Devotion -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-8F.webp?v=1777734181,1,,FALSE,,,,kg,,,active
2416-them-pearls-htf,2416 Them Pearls -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,2416 Them Pearls -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2416.webp?v=1777734176,1,,FALSE,,,,kg,,,active
line-it-up-white-htf,LINE IT UP WHITE -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,LINE IT UP WHITE -HTF,11000,shopify,0,deny,manual,5.48,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/line-it-UP__0002_White.webp?v=1777734175,1,,FALSE,,,,kg,,,active
2229-blue-bean-htf,2229 Blue Bean -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Blue, Gel Polish",TRUE,Title,Default Title,Blue,,,,,,,2229 Blue Bean -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2229.webp?v=1777734169,1,,FALSE,,,,kg,,,active
2113k-dusty-crystal-htf,2113K Dusty Crystal -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,2113K Dusty Crystal -HTF,11000,shopify,0,deny,manual,7.36,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2113K.webp?v=1777734170,1,,FALSE,,,,kg,,,active
2145a-glitzy-peach-htf,2145A Glitzy Peach -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,2145A Glitzy Peach -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-145.webp?v=1777734161,1,,FALSE,,,,kg,,,active
145-spiced-up-htf,145 Spiced Up -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Brown, Gel Polish",TRUE,Title,Default Title,Brown,,,,,,,145 Spiced Up -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-145.webp?v=1777734161,1,,FALSE,,,,kg,,,active
tr03-mirror-x3-powder,TR03 Mirror X3 Powder,"<p>Aggiungi brillantezza alle tue unghie con i Mirror Powders, disponibili in 7 tonalità uniche. Dal silver luminoso al rose gold più deciso, sono ideali per professionisti e amanti della nail art.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,TR03 Mirror X3 Powder,0,shopify,0,deny,manual,5.15,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/MIRROR_X3_3d097b90-119a-4db4-8cbb-0f16175485fc.webp?v=1777734163,1,,FALSE,,,,kg,,,active
metallic-collection-mc2-htf,Metallic Collection #MC2 -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,Metallic Collection #MC2 -HTF,11000,shopify,0,deny,manual,8.32,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/MC2.webp?v=1777734155,1,,FALSE,,,,kg,,,active
shimmer-top-fairy-stf-04-htf,Shimmer Top Fairy #STF 04 -HTF,<p>Bellissimi glitter top coat per un finish finale luminoso e impeccabile.</p>,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Shimmer Top Fairy #STF 04 -HTF,11000,shopify,0,deny,manual,8.97,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/Shimmer_Top_Fairy_STF_04_-HTF.webp?v=1777734154,1,,FALSE,,,,kg,,,active
13-purple-rain-htf,13 Purple Rain -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Grey, Gel Polish",TRUE,Title,Default Title,Grey,,,,,,,13 Purple Rain -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-13.webp?v=1777734148,1,,FALSE,,,,kg,,,active
2209-htf,2209 -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Pink, Gel Polish",TRUE,Title,Default Title,Pink,,,,,,,2209 -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2209.webp?v=1777734148,1,,FALSE,,,,kg,,,active
2614-soft-iris-htf,2614 Soft Iris -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Purple, Gel Polish",TRUE,Title,Default Title,Purple,,,,,,,2614 Soft Iris -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2614.webp?v=1777734142,1,,FALSE,,,,kg,,,active
dual-forms-almond,DUAL FORMS ALMOND,,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,DUAL FORMS ALMOND,120,shopify,0,deny,manual,6.38,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/DUAL_FORMS_ALMOND.webp?v=1777734143,1,,FALSE,,,,kg,,,active
fan04-htf,FAN04 -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,Animals & Pet Supplies > Pet Supplies > Bird Supplies > Bird Cage Accessories,,Gel Polish,TRUE,Title,Default Title,,,,,,,,FAN04 -HTF,11000,shopify,0,deny,manual,9.67,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/FAN04_-HTF.webp?v=1777734137,1,,FALSE,,,,kg,,,active
gel-it-up-1-r08-11ml-htf,GEL.IT.UP 1 R08 11ml -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,GEL.IT.UP 1 R08 11ml -HTF,11000,shopify,0,deny,manual,8.97,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-R08.webp?v=1777734136,1,,FALSE,,,,kg,,,active
gel-it-up-hand-and-body-cream-100ml-silky-bliss-new,GEL IT UP HAND AND BODY CREAM 100ml SILKY BLISS NEW,"<p>Con Aloe biologica e un cocktail unico di ingredienti attivi, profuma e idrata la pelle. Si assorbe rapidamente e non lascia residui grassi. Ingredienti: Aloe Vera biologica, Acido Ialuronico, Pantenolo.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,GEL IT UP HAND AND BODY CREAM 100ml SILKY BLISS NEW,100000,shopify,0,deny,manual,5.16,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GEL_IT_UP_HAND_AND_BODY_CREAM_100ml_SILKY_BLISS_NEW.webp?v=1777734131,1,,FALSE,,,,kg,,,active
cooling-coconut-cuticle-oil-100ml-htf,Cooling Coconut Cuticle Oil 100ml -HTF,"<p>Con Aloe biologica, acido ialuronico e pantenolo. Idrata, profuma e si assorbe rapidamente senza ungere.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Cooling Coconut Cuticle Oil 100ml -HTF,0,shopify,0,deny,manual,7.2,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/Cooling_Coconut_Cuticle_Oil_100ml_-HTF.webp?v=1777734129,1,,FALSE,,,,kg,,,active
gel-it-up-1-r17-11ml-htf,GEL.IT.UP 1 R17 11ml -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,GEL.IT.UP 1 R17 11ml -HTF,11000,shopify,0,deny,manual,8.97,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-R017.webp?v=1777734124,1,,FALSE,,,,kg,,,active
gel-it-up-1-r28-11ml-htf,GEL.IT.UP 1 R28 11ml -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,GEL.IT.UP 1 R28 11ml -HTF,11000,shopify,0,deny,manual,8.97,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-R028.webp?v=1777734123,1,,FALSE,,,,kg,,,active
2510-pink-parfait-htf,2510 Pink Parfait -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Pink, Gel Polish",TRUE,Title,Default Title,Pink,,,,,,,2510 Pink Parfait -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2510.webp?v=1777734119,1,,FALSE,,,,kg,,,active
line-it-up-sky-htf,LINE IT UP SKY -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,LINE IT UP SKY -HTF,11000,shopify,0,deny,manual,5.48,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/line-it-UP__0003_Sky.webp?v=1777734117,1,,FALSE,,,,kg,,,active
2035-scuubie-htf,2035 Scuubie -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,2035 Scuubie -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2035.webp?v=1777734113,1,,FALSE,,,,kg,,,active
2230-smalty-htf,2230 Smalty -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Green, Gel Polish",TRUE,Title,Default Title,Green,,,,,,,2230 Smalty -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2230.webp?v=1777734112,1,,FALSE,,,,kg,,,active
new-york-party-nyp03-htf,New York Party #NYP03 -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,New York Party #NYP03 -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/New_York_Party_NYP03_-HTF.webp?v=1777734108,1,,FALSE,,,,kg,,,active
1920-htf,1920 -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Green, Gel Polish",TRUE,Title,Default Title,Green,,,,,,,1920 -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-1920.webp?v=1777734107,1,,FALSE,,,,kg,,,active
